"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/04/1992","170010006","1","0.045","ppm","38","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/12/1992","170010006","1","0.075","ppm","100","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/13/1992","170010006","1","0.088","ppm","132","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/14/1992","170010006","1","0.086","ppm","127","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/15/1992","170010006","1","0.069","ppm","80","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/16/1992","170010006","1","0.039","ppm","33","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/17/1992","170010006","1","0.043","ppm","36","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/18/1992","170010006","1","0.05","ppm","42","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/19/1992","170010006","1","0.051","ppm","43","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/20/1992","170010006","1","0.03","ppm","25","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/21/1992","170010006","1","0.049","ppm","42","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/22/1992","170010006","1","0.041","ppm","35","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/23/1992","170010006","1","0.04","ppm","34","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/24/1992","170010006","1","0.034","ppm","29","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/25/1992","170010006","1","0.045","ppm","38","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/26/1992","170010006","1","0.037","ppm","31","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/27/1992","170010006","1","0.049","ppm","42","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/28/1992","170010006","1","0.071","ppm","87","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/29/1992","170010006","1","0.075","ppm","100","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"06/30/1992","170010006","1","0.082","ppm","116","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"07/01/1992","170010006","1","0.066","ppm","71","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"07/02/1992","170010006","1","0.032","ppm","27","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"07/03/1992","170010006","1","0.031","ppm","26","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"07/04/1992","170010006","1","0.053","ppm","45","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
"07/05/1992","170010006","1","0.044","ppm","37","24","100.0000","44201","Ozone","39500","Quincy, IL-MO","17","Illinois","001","Adams","39.9330099998454","-91.4042370764237"
