
Search Parameters:State in (AS)	
Data Group	Sampling Year	Station Name	Sampling Collection Date	Latitude Decimal Degrees	Longitude Decimal Degrees	Water Column Sampled	Water Measurement Name	Value	Units	Detection Limit Concentration	Collection Depth	Depth Units	Collection Property	Method Used	QA Code	
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water4	Dissolved oxygen	6.63	mg/L		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water4	Salinity	35.98	ppt		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water4	Temperature	27.82	deg C		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water4	Water column photosynthetically active radiation	172.5	µE/m2/s		4.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water4	pH	8.19	pH units		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water5	Ambient photosynthetically active radiation	245.5	µE/m2/s		5.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water5	Dissolved oxygen	6.635	mg/L		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water5	Salinity	35.99	ppt		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water5	Temperature	27.825	deg C		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water5	Water column photosynthetically active radiation	135.5	µE/m2/s		5.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Mid-water5	pH	8.19	pH units		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Surface	Ambient photosynthetically active radiation	753.0	µE/m2/s		0.5	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Surface	Dissolved oxygen	6.655	mg/L		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Surface	Salinity	35.89	ppt		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Surface	Temperature	27.785	deg C		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Surface	Water column photosynthetically active radiation	498.5	µE/m2/s		0.5	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0043	22-AUG-2004	-14.256	-169.439	Surface	pH	8.175	pH units		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Bottom	Ambient photosynthetically active radiation	320.5	µE/m2/s		5.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Bottom	Dissolved oxygen	6.69	mg/L		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Bottom	Salinity	36.0	ppt		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Bottom	Temperature	27.73	deg C		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Bottom	Water column photosynthetically active radiation	149.5	µE/m2/s		5.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Bottom	pH	8.21	pH units		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water1	Ambient photosynthetically active radiation	900.0	µE/m2/s		1.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water1	Dissolved oxygen	6.79	mg/L		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water1	Salinity	35.985	ppt		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water1	Secchi depth	5.0	m		5.0	m		Secchi disk		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water1	Temperature	27.73	deg C		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water1	Water column photosynthetically active radiation	615.0	µE/m2/s		1.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water1	pH	8.21	pH units		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water2	Ambient photosynthetically active radiation	1021.5	µE/m2/s		2.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water2	Dissolved oxygen	6.75	mg/L		2.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water2	Salinity	35.99	ppt		2.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water2	Temperature	27.725	deg C		2.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water2	Water column photosynthetically active radiation	616.0	µE/m2/s		2.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water2	pH	8.21	pH units		2.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water3	Ambient photosynthetically active radiation	466.0	µE/m2/s		3.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water3	Dissolved oxygen	6.7	mg/L		3.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water3	Salinity	35.995	ppt		3.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water3	Temperature	27.73	deg C		3.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water3	Water column photosynthetically active radiation	317.5	µE/m2/s		3.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water3	pH	8.21	pH units		3.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water4	Ambient photosynthetically active radiation	449.0	µE/m2/s		4.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water4	Dissolved oxygen	6.71	mg/L		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water4	Salinity	35.995	ppt		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water4	Temperature	27.73	deg C		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water4	Water column photosynthetically active radiation	231.0	µE/m2/s		4.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Mid-water4	pH	8.21	pH units		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Surface	Ambient photosynthetically active radiation	1021.5	µE/m2/s		0.5	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Surface	Dissolved oxygen	6.81	mg/L		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Surface	Salinity	35.98	ppt		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Surface	Temperature	27.71	deg C		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Surface	Water column photosynthetically active radiation	835.0	µE/m2/s		0.5	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0044	22-AUG-2004	-14.252	-169.445	Surface	pH	8.215	pH units		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Bottom	Ambient photosynthetically active radiation	358.0	µE/m2/s		9.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Bottom	Dissolved oxygen	6.68	mg/L		9.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Bottom	Salinity	36.04	ppt		9.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Bottom	Temperature	27.82	deg C		9.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Bottom	Water column photosynthetically active radiation	127.0	µE/m2/s		9.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Bottom	pH	8.22	pH units		9.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water1	Ambient photosynthetically active radiation	349.0	µE/m2/s		1.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water1	Dissolved oxygen	6.865	mg/L		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water1	Salinity	35.99	ppt		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water1	Secchi depth	9.0	m		9.0	m		Secchi disk		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water1	Temperature	27.765	deg C		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water1	Water column photosynthetically active radiation	221.0	µE/m2/s		1.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water1	pH	8.215	pH units		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water2	Ambient photosynthetically active radiation	339.5	µE/m2/s		2.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water2	Dissolved oxygen	6.835	mg/L		2.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water2	Salinity	36.0	ppt		2.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water2	Temperature	27.77	deg C		2.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water2	Water column photosynthetically active radiation	190.5	µE/m2/s		2.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water2	pH	8.215	pH units		2.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water3	Ambient photosynthetically active radiation	313.5	µE/m2/s		3.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water3	Dissolved oxygen	6.78	mg/L		3.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water3	Salinity	36.01	ppt		3.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water3	Temperature	27.78	deg C		3.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water3	Water column photosynthetically active radiation	157.5	µE/m2/s		3.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water3	pH	8.215	pH units		3.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water4	Ambient photosynthetically active radiation	324.0	µE/m2/s		4.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water4	Dissolved oxygen	6.75	mg/L		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water4	Salinity	36.01	ppt		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water4	Temperature	27.79	deg C		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water4	Water column photosynthetically active radiation	139.0	µE/m2/s		4.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water4	pH	8.215	pH units		4.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water5	Ambient photosynthetically active radiation	318.0	µE/m2/s		5.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water5	Dissolved oxygen	6.685	mg/L		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water5	Salinity	36.015	ppt		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water5	Temperature	27.805	deg C		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water5	Water column photosynthetically active radiation	139.0	µE/m2/s		5.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Mid-water5	pH	8.22	pH units		5.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Surface	Ambient photosynthetically active radiation	381.5	µE/m2/s		0.5	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Surface	Dissolved oxygen	6.915	mg/L		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Surface	Salinity	35.99	ppt		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Surface	Temperature	27.76	deg C		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Surface	Water column photosynthetically active radiation	270.5	µE/m2/s		0.5	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0045	22-AUG-2004	-14.25	-169.45	Surface	pH	8.215	pH units		0.5	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Bottom	Ambient photosynthetically active radiation	1071.0	µE/m2/s		10.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Bottom	Dissolved oxygen	6.47	mg/L		10.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Bottom	Salinity	36.05	ppt		10.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Bottom	Temperature	27.84	deg C		10.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Bottom	Water column photosynthetically active radiation	379.0	µE/m2/s		10.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Bottom	pH	8.16	pH units		10.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Mid-water1	Ambient photosynthetically active radiation	1004.5	µE/m2/s		1.0	m		Licor 2pi Sensor		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Mid-water1	Dissolved oxygen	6.655	mg/L		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Mid-water1	Salinity	36.015	ppt		1.0	m		Hydrolab/YSI		
National Coastal Assessment-Pacific Insular/U.S. National Park Service	2004	AS04-0046	22-AUG-2004	-14.256	-169.471	Mid-water1	Secchi depth	10.0	m		10.0	m		Secchi disk		
